,Name,Rating,Total Rater,Area,AirConditioner,Bar,Pool,Spa,FitenessCenter,Restaurant,HotTub,Price_IDR,hotelClass
1267,RedDoorz @ Supratman Street,3.9,(324),Bandung,True,False,False,False,False,True,False,178460,2
1268,RedDoorz near Gedung Sate 3,3.9,(106),Bandung,False,False,False,False,False,False,False,179011,2
1270,OYO 230 Maleo Residence,3.9,(799),Bandung,False,False,False,False,False,False,False,93564,2
1274,Grand Kembar Hotel,4,(396),Bandung,False,False,False,False,False,False,False,140284,2
1276,OYO 2947 Cluster Harris Home Stay & Kos,4.2,(260),Bandung,True,False,False,False,False,False,False,163663,2
1279,Bumi Resik Family Homestay,4.2,(47),Bandung,True,False,False,False,False,False,False,662768,2
1289,Bee M Guesthouse,4,(219),Bandung,True,False,False,False,False,False,False,100380,2
1292,Wisma Dago 11,4.1,(252),Bandung,False,False,False,False,False,False,False,176782,2
1297,RedDoorz near Trans Studio Mall 2,4.4,(334),Bandung,False,False,False,False,False,False,False,159006,2
1302,RedDoorz Plus @ Karapitan Street,4.9,(68),Bandung,False,False,False,False,False,False,False,189278,2
1307,D&D Backpackers Guesthouse,4.4,(259),Bandung,False,False,False,False,False,False,False,885416,2
1308,OYO 2183 Cibeureum Residence,3.5,(26),Bandung,True,False,False,False,False,False,False,95624,2
1321,OYO 3463 Cimahi Guest House,4.2,(136),Bandung,True,False,False,False,False,False,False,118410,2
1329,RedDoorz Syariah near BTC Fashion Mall,3.5,(254),Bandung,False,False,False,False,False,False,False,91615,2
1332,RedDoorz @ Buah Batu 2,4.1,(139),Bandung,True,False,False,False,False,False,False,113274,2
1341,OYO 3462 Cimindi Residence,4,(267),Bandung,True,False,False,False,False,False,False,136270,2
1354,OYO 3406 Pandu Prima Guest House,3.6,(41),Bandung,True,False,False,False,False,False,False,234530,2
1356,ibis Bandung Pasteur,4.4,"(4,983)",Bandung,True,True,False,False,False,True,False,499988,3
1357,The Dago Highland Resort and Spa,4.2,"(1,878)",Bandung,True,False,True,False,False,True,False,588207,3
1358,Tebu Hotel,4.2,"(2,884)",Bandung,True,False,False,False,False,True,False,360383,3
1359,Bali World Hotel,4.2,"(3,027)",Bandung,True,False,True,True,False,True,False,385862,3
1360,ibis Bandung Trans Studio,4.5,"(10,897)",Bandung,True,True,False,True,False,True,False,599491,3
1361,Gumilang Regency Hotel,4.3,"(5,127)",Bandung,True,True,True,True,True,False,False,357039,3
1362,Grand Sovia Hotel,4.2,"(3,533)",Bandung,True,False,True,True,False,True,False,338184,3
1363,Hotel Daily Inn Bandung,4.5,(237),Bandung,False,False,False,False,False,True,False,218392,3
1364,Bobobox Alun Alun,4.7,(599),Bandung,False,False,False,False,False,False,False,188874,3
1365,Summer Hills Hotel & Villas,4.3,"(2,213)",Bandung,True,False,True,False,False,True,False,349210,3
1366,Serela Waringin Hotel,4,"(1,437)",Bandung,True,False,True,False,False,True,False,387072,3
1367,Zest Hotel Sukajadi,4.4,"(4,116)",Bandung,True,False,False,False,False,True,False,499827,3
1368,The Silk At Dago,4.3,(965),Bandung,True,False,True,True,False,True,False,396000,3
1369,Salis Hotel,4.2,"(2,486)",Bandung,True,False,False,False,False,True,False,200000,3
1370,Kimaya Braga Bandung by HARRIS,4.4,"(4,991)",Bandung,True,True,True,True,False,True,False,650124,3
1371,Grand Viveana Hotel,4.4,(755),Bandung,True,False,False,False,False,True,False,320205,3
1373,Meize City Center,4.2,"(3,007)",Bandung,True,False,False,True,False,True,False,276017,3
1374,Hotel 88 Bandung Kopo,4.3,"(2,231)",Bandung,True,False,False,True,False,True,False,371029,3
1375,The Newton Hotel,4.1,"(1,735)",Bandung,True,False,False,False,False,True,False,299250,3
1376,Mutiara Hotel and Convention Bandung,4.2,"(1,865)",Bandung,True,False,True,False,False,True,False,211383,3
1377,Atlantic City Hotel,4.3,"(2,783)",Bandung,True,False,False,False,False,True,False,383903,3
1378,The Cherry Homes Hotel & Residence,4.2,"(1,253)",Bandung,True,False,False,False,False,True,False,199424,3
1379,"Vue Palace, ARTOTEL Curated",4.4,"(1,859)",Bandung,True,True,True,True,False,True,False,353600,3
1380,d'best Hotel,4.2,"(1,747)",Bandung,True,False,True,False,False,True,False,290098,3
1381,Verona Palace Hotel,4.3,"(1,086)",Bandung,True,False,False,False,False,True,False,328116,3
1382,favehotel Premier - Cihampelas,4.3,"(4,355)",Bandung,True,False,True,True,True,True,False,376916,3
1383,Sentra Inn Bandung,4.3,(357),Bandung,True,False,False,False,False,False,False,140745,3
1384,Promenade Hotel Bandung,4,"(1,261)",Bandung,True,False,False,True,False,True,False,369609,3
1385,V Hotel & Residence,4.3,"(3,976)",Bandung,True,False,True,True,True,True,False,334280,3
1386,Malaka Hotel,4.4,"(3,263)",Bandung,True,False,False,False,False,True,False,665529,3
1387,Kedaton Hotel,4.3,"(2,545)",Bandung,True,False,True,True,True,True,False,274592,3
1388,FOX HARRIS Lite Metro Indah Bandung,4.3,"(3,282)",Bandung,True,True,False,True,True,True,False,299816,3
1389,Hotel California,4.5,"(2,510)",Bandung,True,False,False,True,False,True,False,430206,3
1390,Cemerlang Hotel,4.3,"(1,592)",Bandung,True,False,False,False,False,True,False,314813,3
1391,Janévalla Bandung,4.5,"(3,275)",Bandung,True,True,True,False,True,True,False,754000,3
1392,YELLO Hotel Paskal - Bandung,4.6,"(2,345)",Bandung,True,False,True,True,False,True,False,646053,3
1393,New Hemangini Hotel Bandung,4.3,"(2,192)",Bandung,True,False,True,False,False,True,False,546930,3
1394,Summerbird,4.5,"(1,338)",Bandung,True,False,False,False,False,True,False,479550,3
1395,Collection O 10 Sweet Karina,4.2,(886),Bandung,True,False,False,False,False,True,False,184850,3
1396,Ottenville Boutique Hotel,4.3,(544),Bandung,True,False,False,False,False,True,False,299225,3
1397,Patra Bandung Hotel,4.5,"(2,391)",Bandung,True,False,True,False,False,True,False,508135,3
1398,ibis Bandung Pasteur,4.4,"(4,983)",Bandung,True,True,False,False,False,True,False,457489,3
1399,Hotel Santika Bandung,4.4,"(3,142)",Bandung,True,False,True,True,True,True,False,767531,3
1400,Grand Pacific Hotel,4.3,"(2,085)",Bandung,True,False,True,True,False,True,False,305306,3
1401,Kytos Hotel,4.3,"(1,914)",Bandung,True,False,False,False,False,True,False,417964,3
1402,Clove Hotel Bandung,4.3,"(5,113)",Bandung,True,False,True,True,True,True,False,602293,3
1403,Hotel Santika Pasir Koja,4.6,(970),Bandung,True,False,True,False,False,True,False,459759,3
1404,Cherry Homes Express II Hotel,4.3,(261),Bandung,True,False,False,False,False,True,False,230964,3
1405,New Sany Rosa Hotel,4.3,"(2,180)",Bandung,True,False,True,False,False,True,False,358754,3
1406,De Sofia Hotel,4.3,"(1,370)",Bandung,True,True,False,False,False,True,False,380630,3
1407,De'rain Hotel,4.3,"(2,078)",Bandung,True,False,False,True,True,True,True,386523,3
1408,Fabu Hotel,4.2,"(1,795)",Bandung,True,False,False,False,False,True,False,329202,3
1409,Ivory Hotel,4.5,"(1,836)",Bandung,True,False,False,False,False,True,False,561097,3
1410,The Naripan Hotel,4.1,"(1,577)",Bandung,True,False,True,False,False,True,False,306672,3
1411,Rooms Inc BTC Pasteur,4.3,"(1,253)",Bandung,True,False,False,True,False,True,False,388504,3
1412,Hotel Kumala,4.3,(652),Bandung,True,False,False,False,False,True,False,259366,3
1413,Noor Hotel Bandung,4.6,"(1,675)",Bandung,True,False,False,False,False,True,False,895331,3
1414,Hotel Dafam Rio,4.3,(988),Bandung,True,False,False,False,False,True,False,435789,3
1415,Accordia Dago,4.2,(550),Bandung,True,False,False,False,False,False,False,351456,3
1416,M Premiere Hotel Bandung,4.4,(820),Bandung,True,False,False,False,False,True,False,538522,3
1417,Cinnamon Hotel,4.7,"(1,347)",Bandung,True,False,True,False,False,True,False,581826,3
1418,Capital O 1044 Diemdi Hotel,4.2,(309),Bandung,True,False,False,False,False,True,False,142560,3
1420,Oasis Siliwangi Hotel Bandung,4.3,(807),Bandung,False,False,True,False,False,True,False,658877,3
1421,Asoka Hotel Bandung,4.4,(328),Bandung,True,False,False,False,False,False,False,207391,3
1422,"Sukajadi Hotel, Convention and Gallery",4.2,"(2,473)",Bandung,True,False,True,False,False,True,False,202195,3
1423,Moxy Bandung,4.5,"(2,975)",Bandung,True,True,False,False,True,True,False,912320,3
1424,Grand Asrilia Hotel Convention & Restaurant,4.4,"(1,496)",Bandung,True,False,True,False,False,True,False,539609,3
1425,NEO Dipatiukur Bandung,4.5,"(3,718)",Bandung,True,False,False,False,False,True,False,469390,3
1426,Chara Hotel,4.1,(978),Bandung,True,False,False,True,False,True,False,335406,3
1427,Hotel Serela,4,"(2,281)",Bandung,True,False,False,True,False,True,False,371873,3
1428,Ardan Hotel,4.4,"(1,080)",Bandung,True,False,False,False,False,True,False,414248,3
1429,Mitra Hotel Bandung,4.3,"(3,193)",Bandung,True,False,True,False,False,True,False,470843,3
1430,Tama Boutique Hotel,4.5,(896),Bandung,True,False,False,False,False,True,False,684665,3
1431,El Cavana Hotel,4.2,"(2,532)",Bandung,True,False,False,True,True,False,True,467864,3
1432,Scarlet Dago Hotel Bandung,4.1,(811),Bandung,True,False,False,False,False,True,False,599608,3
1433,ibis Styles Bandung Grand Central,4.7,"(1,023)",Bandung,True,False,False,False,False,True,False,626500,3
1434,Tibera Hotel,4.4,(565),Bandung,True,False,False,False,False,True,False,600000,3
1435,Pasar Baru Square Hotel Bandung,4.3,"(11,511)",Bandung,True,False,False,False,False,True,False,331044,3
1436,Tibera Hotel Ciumbuleuit,4.4,(587),Bandung,True,False,False,False,False,True,False,329460,3
1437,Urbanview Hotel Grand Malabar Bandung,4,(158),Bandung,False,False,False,False,False,False,False,398157,3
1438,Hay Bandung,4.3,"(1,244)",Bandung,True,False,False,False,False,True,False,604422,3
1439,Collection O 22 Hotel Pasar Baru Heritage,3.9,(459),Bandung,True,False,False,False,False,False,False,198751,3
1440,Kenangan Hotel,4.3,(542),Bandung,True,False,False,False,False,True,False,196301,3
1441,Serela Cihampelas Hotel,4.1,"(2,376)",Bandung,True,False,False,False,False,True,False,472210,3
1443,Geary Hotel,4.5,"(1,166)",Bandung,True,False,False,False,False,True,False,494182,3
1444,Hotel Lingga,4.2,"(2,034)",Bandung,True,False,False,False,True,True,False,261630,3
1445,Amira Hotel,4.3,(384),Bandung,True,False,False,False,False,False,False,278853,3
1446,OYO 1308 Darmo Residence,4.6,(340),Bandung,True,False,False,False,False,False,False,213469,3
1447,Villa Damar Bandung,4.2,(554),Bandung,True,False,False,True,False,True,False,390800,3
1449,IDEA's HOTEL,4.2,"(1,573)",Bandung,True,False,False,False,False,True,False,259220,3
1450,Raffleshom Hotel,4.3,"(1,044)",Bandung,True,False,False,False,False,True,False,264813,3
1451,Hotel Bumi Asih Jaya,3.8,(826),Bandung,True,False,False,False,False,True,False,314500,3
1452,HOTEL GUNTUR,4.4,(621),Bandung,True,False,True,True,False,True,False,446483,3
1453,Anggrek Shopping Hotel,4.4,(633),Bandung,True,False,False,False,False,True,False,423453,3
1454,Serela Merdeka Hotel,4.1,"(1,513)",Bandung,True,False,False,False,False,True,False,358613,3
1455,Anggrek Shopping Hotel,4.4,(633),Bandung,True,False,False,False,False,True,False,423453,3
1456,Dequr Hotel Dipati Ukur,3.6,(310),Bandung,True,False,False,False,False,True,False,197051,3
1457,Ruby Hotel Syariah,4.5,(955),Bandung,True,False,True,False,False,True,False,432658,3
1459,CassaDua Hotel,3.8,(778),Bandung,True,False,False,False,False,False,False,116045,3
1461,Collection O 17 Hotel Btc Bandung,4.4,(102),Bandung,True,False,False,False,False,True,False,427700,3
1463,Residences by RedDoorz,4,(448),Bandung,False,False,False,False,False,False,False,112345,3
1465,Hotel Royal Palace,3.8,(155),Bandung,True,False,False,False,False,True,False,796875,3
1466,Hotel Bali Indah,3.5,(925),Bandung,False,False,False,False,False,False,False,125184,3
1467,Hotel Narapati Indah Syariah,4.3,(471),Bandung,True,False,False,False,False,True,False,247696,3
1469,RedDoorz Plus near Kampung Gajah 3,3.7,(136),Bandung,True,False,True,False,False,False,False,200130,3
1470,Hotel Ilos,4.5,(699),Bandung,True,False,False,False,False,True,False,299000,3
1472,RedDoorz Plus near Museum Geologi Bandung,4.4,(36),Bandung,True,False,False,False,False,True,False,166439,3
1480,RedDoorz near Parahyangan University,4.3,(148),Bandung,True,False,False,False,False,False,False,141110,3
1486,Hotel Daily Inn Bandung,4.5,(237),Bandung,False,False,False,False,False,True,False,218392,3
1487,Bobobox Alun Alun,4.7,(599),Bandung,False,False,False,False,False,False,False,188874,3
1488,The Silk At Dago,4.3,(965),Bandung,True,False,True,True,False,True,False,396000,3
1489,Ahadiat Hotel & Bungalow,4.4,"(1,762)",Bandung,True,False,True,False,False,True,False,531623,3
1490,The Dago Highland Resort and Spa,4.2,"(1,878)",Bandung,True,False,True,False,False,True,False,453008,3
1491,OYO 90278 Hotel Sepuluh Buah Batu Bandung,4.3,(39),Bandung,True,False,False,False,False,False,False,97310,3
1492,Vio Hotel Pasteur,4.2,"(2,600)",Bandung,True,False,False,False,False,True,False,269500,3
1493,Bumi Bandhawa Hotel,4.3,(754),Bandung,True,False,True,False,False,True,False,431200,3
1494,Alam Permai Hotel,4,"(1,089)",Bandung,True,False,False,False,False,True,False,179885,3
1495,SevenGrams coffee & eatery,4.4,(679),Bandung,True,False,False,False,False,True,False,263004,3
1496,Hotel Gandasari,4.2,(636),Bandung,True,False,False,False,False,True,False,249998,3
1497,The Regia Dago,4.3,(378),Bandung,True,False,False,False,False,False,False,296888,3
1498,House Sangkuriang Bandung,4.5,"(1,699)",Bandung,True,False,True,False,False,True,False,467500,3
1499,YOKOTEL CITY,4.8,(239),Bandung,True,False,False,False,False,False,False,282220,3
1500,Namin Hotel - Bandung,4.2,(974),Bandung,True,False,False,True,False,True,False,583446,3
1501,OYO 295 Grha Ciumbuleuit Guest House,4.3,"(2,056)",Bandung,True,False,True,False,True,True,False,153640,3
1502,Mercure Bandung City Centre,4.5,"(5,683)",Bandung,True,True,True,True,True,False,False,949500,4
1503,Grand Tjokro Premiere Bandung,4.5,"(13,465)",Bandung,True,False,True,True,True,True,False,698113,4
1504,Hotel Savoy Homann,4.6,"(7,961)",Bandung,True,True,False,True,True,False,False,439995,4
1505,éL Hotel Royale Bandung,4.6,"(15,576)",Bandung,True,False,True,True,True,True,False,641812,4
1506,Harris Hotel & Convention Ciumbuleuit Bandung,4.5,"(6,355)",Bandung,True,True,False,False,True,True,False,580503,4
1507,Banana Inn Hotel Bandung,4.3,"(2,753)",Bandung,True,False,True,True,True,False,True,446342,4
1508,Harris Hotel & Conventions Festival Citylink Bandung,4.5,"(5,085)",Bandung,True,False,False,True,False,True,False,356315,4
1509,Grand Pasundan Convention Hotel,4.4,"(6,714)",Bandung,True,True,True,True,True,False,False,295203,4
1510,Grand Tjokro Premiere Bandung,4.5,"(13,467)",Bandung,True,False,True,True,True,True,False,527879,4
1511,THE 1O1 Bandung Dago,4.5,"(5,255)",Bandung,True,False,True,True,True,True,False,796460,4
1512,Horison Ultima Hotel,4.2,"(8,483)",Bandung,True,False,True,True,True,True,False,415507,4
1513,de Braga by ARTOTEL,4.6,"(2,155)",Bandung,True,False,True,False,False,True,False,607562,4
1514,Mercure Bandung City Centre,4.5,"(5,683)",Bandung,True,True,True,True,True,False,False,943462,4
1515,West Point Hotel,4.3,"(3,689)",Bandung,True,False,False,False,False,True,False,650000,4
1516,Mercure Bandung Nexa Supratman,4.5,"(5,317)",Bandung,True,False,False,True,True,True,False,976883,4
1517,Courtyard by Marriott Bandung Dago,4.6,"(4,182)",Bandung,True,True,True,True,True,False,False,2422914,4
1518,ASTON Pasteur,4.5,"(10,453)",Bandung,True,False,True,True,True,False,True,736372,4
1519,Amaroossa Hotel Bandung,4.3,"(3,478)",Bandung,True,False,True,True,True,True,False,649510,4
1520,PRIME PARK Hotel Bandung,4.4,"(3,918)",Bandung,True,False,True,True,True,True,False,427284,4
1521,Sheo Resort Hotel,4.1,"(2,902)",Bandung,True,False,True,True,False,True,False,336766,4
1522,Swiss-Belresort Dago Heritage,4.6,"(5,839)",Bandung,False,False,True,True,True,True,False,1211699,4
1523,Grand Hotel Preanger,4.5,"(5,967)",Bandung,True,True,True,True,True,False,False,874930,4
1524,Novotel Bandung,4.5,"(6,223)",Bandung,True,False,True,True,True,False,True,796611,4
1525,Grand Tebu Hotel Bandung,4.4,"(3,685)",Bandung,True,False,True,True,True,True,False,1643616,4
1526,Shakti Hotel,4.3,"(4,564)",Bandung,True,False,True,True,True,True,False,292970,4
1527,Gino Feruci Braga Hotel,3.9,"(2,950)",Bandung,True,False,True,True,True,True,False,455678,4
1528,Belviu Hotel Bandung,4.5,"(2,803)",Bandung,True,True,True,True,False,True,False,604044,4
1530,FOX HARRIS Hotel City Center,4.3,"(3,103)",Bandung,True,False,True,True,False,True,False,392758,4
1531,Art Deco Luxury Hotel & Residence,4.5,"(2,858)",Bandung,True,False,True,True,True,False,True,1696986,4
1532,De Paviljoen,4.5,"(4,919)",Bandung,True,False,False,True,True,True,False,625394,4
1533,"Holiday Inn Bandung Pasteur, an IHG Hotel",4.5,"(9,679)",Bandung,True,True,False,True,True,False,False,851351,4
1534,The Jayakarta Suites Bandung,4.5,"(7,068)",Bandung,True,False,True,True,True,False,True,545833,4
1535,Travello Hotel,4.4,"(2,505)",Bandung,True,False,True,True,False,True,False,511660,4
1537,d'primahotel Bandung,4.2,"(1,637)",Bandung,True,False,True,True,False,True,False,550000,4
1538,Grand Serela Setiabudhi,4,"(2,095)",Bandung,True,False,True,True,True,True,False,365655,4
1539,Grand Setiabudi Hotel,4.4,"(2,077)",Bandung,True,False,True,True,True,False,True,503370,4
1540,"Grandia Hotel, Resto & Bakery",4.5,"(4,066)",Bandung,True,False,True,True,True,True,False,912980,4
1541,The Luxton Hotel Bandung,4.4,"(4,036)",Bandung,True,False,True,True,True,False,True,995037,4
1542,Marbella Hotel Suite Bandung,4.2,"(3,625)",Bandung,True,False,True,True,True,False,True,1017530,4
1543,Grand Aquilla Hotel,4.4,"(1,559)",Bandung,True,True,True,True,True,False,False,667759,4
1544,Sensa Hotel,4.5,"(3,538)",Bandung,True,False,True,True,True,True,False,775365,4
1545,Best Western Premier La Grande,4.5,"(6,356)",Bandung,True,False,False,True,True,True,False,994681,4
1546,Four Points by Sheraton Bandung,4.6,"(5,055)",Bandung,True,True,True,True,True,False,False,2075045,4
1547,Galeri Ciumbuleuit Hotel,4.4,"(4,550)",Bandung,True,False,True,False,True,True,False,543504,4
1548,Gino Feruci Kebonjati Hotel,4,"(2,090)",Bandung,True,False,True,True,False,True,False,498200,4
1549,Sari Ater Kamboti Bandung,4.6,(795),Bandung,True,False,False,True,True,False,True,399763,4
1550,Golden Flower Hotel,4.2,"(4,484)",Bandung,True,False,True,True,True,False,True,442162,4
1551,Novena Hotel,4.3,"(2,094)",Bandung,True,False,True,False,False,True,False,335403,4
1553,Maison Teraskita Hotel Bandung,4.5,(419),Bandung,False,False,False,False,False,True,False,620000,4
1554,Grand Dafam Braga Bandung,4.5,(416),Bandung,False,True,True,False,True,True,False,614770,4
1555,RedDoorz Premium,4.2,(693),Bandung,True,False,False,False,False,True,False,400270,4
1556,Asmila Boutique Hotel,4.3,(791),Bandung,True,False,True,False,False,True,False,436280,4
1559,Bumi Semilir Hotel and Resto,4.4,(252),Bandung,True,False,False,False,False,True,False,429880,4
1560,Beverly Dago Apartment,3.8,(62),Bandung,True,False,False,False,True,False,False,394793,4
1567,Hilton Bandung,4.7,"(8,164)",Bandung,True,False,True,True,True,False,True,2178000,5
1568,Aryaduta Hotel Bandung,4.6,"(7,523)",Bandung,True,False,True,True,True,False,True,821859,5
1569,GH Universal Hotel Bandung,4.7,"(8,110)",Bandung,True,True,True,True,True,False,False,833419,5
1570,Aryaduta Hotel Bandung,4.6,"(7,524)",Bandung,True,False,True,True,True,False,True,715696,5
1572,The Gaia Hotel Bandung,4.6,"(1,205)",Bandung,True,True,True,True,False,True,False,2666269,5
1573,Padma Hotel Bandung,4.8,"(6,557)",Bandung,True,False,True,True,True,False,True,2900000,5
1574,The Trans Luxury Hotel,4.8,"(11,463)",Bandung,True,False,True,True,True,False,True,1700000,5
1575,Grand Mercure Bandung Setiabudi,4.6,"(8,291)",Bandung,True,True,True,True,True,False,False,1525768,5
1576,Hilton Bandung,4.7,"(8,164)",Bandung,True,False,True,True,True,False,True,1985825,5
1577,The Papandayan Hotel,4.6,"(7,894)",Bandung,True,False,True,True,True,False,True,1268419,5
1578,Sheraton Bandung Hotel & Towers,4.6,"(5,260)",Bandung,True,True,True,False,True,True,False,2584699,5
1579,Pullman Bandung Grand Central,4.7,"(2,336)",Bandung,True,True,True,True,True,False,False,1697079,5
1580,"Crowne Plaza Bandung, an IHG Hotel",4.6,"(8,801)",Bandung,True,False,True,True,True,False,True,1421170,5
